brand;model;year;mileage_km;engine_volume;engine_hp;n_owners;transmission;body_type;color;price_rub
BMW;7 Series_M;2019;155656.0;;227.8;4.0;Automatic;Sedan;black;5139443
BMW;X3;2017;125046.0;2.5;157.5;4.0;Automatic;SUV;blue;3902774
BMW;5 Series_M;2016;105106.0;3.2;211.2;4.0;Automatic;Sedan;black;4326237
BMW;X5_M;2020;171582.0;3.1;201.5;3.0;Automatic;SUV;blue;6402919
BMW;X5;2021;192840.0;2.6;171.6;2.0;Manual;SUV;green;4698669
BMW;X5_M;2022;213381.0;3.3;214.5;3.0;Automatic;SUV;green;7002059
BMW;7 Series_M;2020;179797.0;3.1;198.4;3.0;Automatic;Sedan;white;5140122
BMW;X7_M;2014;;3.1;198.4;4.0;Automatic;SUV;white;4567280
BMW;X5_M;2013;57949.0;2.9;194.3;4.0;Automatic;SUV;green;4149508
BMW;X3_M;2011;17606.0;3.2;208.0;;Automatic;SUV;black;3768242
BMW;X7_M;2020;170103.0;3.4;227.8;3.0;Automatic;SUV;green;6557502
BMW;5 Series;2020;183155.0;2.2;147.4;;Automatic;Sedan;red;3474415
BMW;7 Series;2014;70612.0;2.7;172.8;4.0;Automatic;Sedan;green;2953901
BMW;5 Series_M;2011;18132.0;3.7;240.5;4.0;Manual;Sedan;green;3429969
BMW;5 Series_M;2010;5000.0;3.7;244.2;4.0;Automatic;Sedan;green;3242808
BMW;X3_M;2021;204193.0;3.3;214.5;2.0;Automatic;SUV;green;6607375
BMW;X5;2016;108721.0;1.3;81.9;4.0;Automatic;SUV;green;3294594
BMW;X5_M;2011;;3.1;207.7;4.0;Automatic;SUV;green;3766618
BMW;X5;2013;52465.0;2.1;132.3;4.0;Automatic;SUV;white;3076876
BMW;X3;2011;18978.0;2.4;160.8;4.0;Automatic;SUV;blue;2791557
BMW;X7_M;2011;18607.0;3.1;207.7;4.0;Automatic;SUV;green;3729052
BMW;5 Series;2017;130232.0;1.8;117.0;3.0;Manual;Sedan;white;2911407
BMW;X7;2010;5000.0;3.0;198.0;4.0;Automatic;SUV;black;2771281
BMW;7 Series;2017;126373.0;2.4;156.0;3.0;Automatic;Sedan;white;3181898
BMW;X5_M;2015;88841.0;3.3;214.5;4.0;Automatic;SUV;black;4936789
BMW;5 Series;2019;154765.0;2.1;134.4;4.0;Automatic;Sedan;green;3384837
BMW;X3;2014;72344.0;3.1;207.7;4.0;Automatic;SUV;green;3601384
BMW;7 Series;2018;;2.8;187.6;3.0;Automatic;Sedan;blue;3470403
BMW;3 Series_M;2017;133182.0;3.5;224.0;4.0;Manual;Sedan;black;4504417
BMW;X5;2015;87482.0;2.6;174.2;4.0;Automatic;SUV;black;3669301
BMW;5 Series;2017;124165.0;2.6;166.4;4.0;Automatic;Sedan;red;3246588
BMW;X3_M;2011;18477.0;3.1;198.4;4.0;Automatic;SUV;red;3706853
BMW;X7_M;2018;143322.0;3.3;221.1;3.0;Automatic;SUV;black;5777851
BMW;7 Series;2022;204722.0;1.9;121.6;3.0;Automatic;Sedan;blue;3681221
BMW;3 Series;2021;205825.0;3.0;201.0;3.0;Manual;Sedan;white;3842466
BMW;5 Series_M;2010;5000.0;3.2;208.0;4.0;Automatic;Sedan;red;3029357
BMW;3 Series_M;2012;35996.0;3.1;207.7;4.0;Automatic;Sedan;green;3508132
BMW;7 Series;2021;199209.0;1.8;115.2;3.0;Automatic;Sedan;red;3451333
BMW;7 Series_M;2020;184187.0;3.6;226.8;3.0;Automatic;Sedan;blue;5247822
BMW;X5;2017;130461.0;2.9;182.7;4.0;Automatic;SUV;white;3995173
BMW;X5;2015;90480.0;2.4;158.4;4.0;Manual;SUV;red;3558216
BMW;5 Series_M;2021;199641.0;3.2;204.8;2.0;Automatic;Sedan;blue;5299789
BMW;3 Series_M;2019;164965.0;3.2;201.6;4.0;Manual;Sedan;red;4893960
BMW;X3_M;2021;205765.0;3.2;211.2;2.0;Automatic;SUV;red;6512300
BMW;X3_M;2021;201700.0;3.4;224.4;3.0;Manual;SUV;white;6704574
BMW;3 Series;2016;101515.0;2.6;163.8;4.0;Automatic;Sedan;green;3139337
BMW;3 Series_M;2022;;3.4;227.8;3.0;Manual;Sedan;black;5649312
BMW;X7;2022;215380.0;1.7;110.5;2.0;Manual;SUV;blue;4551767
BMW;X3_M;2017;126073.0;3.3;217.8;3.0;Automatic;SUV;red;5509699
BMW;X5_M;2019;160311.0;3.2;201.6;4.0;Automatic;SUV;white;6067652
BMW;X5_M;2022;218989.0;3.5;227.5;2.0;Manual;SUV;red;6997828
BMW;3 Series_M;2015;89342.0;2.9;182.7;4.0;Manual;Sedan;blue;3964161
BMW;5 Series;2014;68858.0;2.5;157.5;4.0;Manual;Sedan;green;2875641
BMW;X3_M;2014;72215.0;3.4;217.6;4.0;Automatic;SUV;blue;4634971
BMW;7 Series;2015;86440.0;2.4;160.8;4.0;Automatic;Sedan;green;2961872
BMW;5 Series;2020;188082.0;2.0;134.0;2.0;Manual;Sedan;black;3338414
BMW;X3_M;2018;143129.0;3.0;195.0;4.0;Automatic;SUV;blue;5734276
BMW;7 Series_M;2013;54802.0;3.5;224.0;4.0;Automatic;Sedan;green;3806806
BMW;5 Series;2011;17679.0;2.7;180.9;4.0;Automatic;Sedan;red;2541921
BMW;X3;2010;5000.0;1.9;123.5;4.0;Automatic;SUV;red;2383191
BMW;X3_M;2013;54927.0;3.3;221.1;;Automatic;SUV;blue;4340762
BMW;X5;2011;;2.5;165.0;4.0;Automatic;SUV;white;2883937
BMW;X3_M;2013;52863.0;3.0;201.0;4.0;Automatic;SUV;red;4298082
BMW;X3;2010;5000.0;2.6;174.2;4.0;Automatic;SUV;green;2626696
BMW;3 Series;2011;17079.0;3.3;211.2;4.0;Manual;Sedan;blue;2716627
BMW;3 Series_M;2013;52794.0;3.4;227.8;4.0;Manual;Sedan;white;3792421
BMW;3 Series_M;2014;72983.0;3.6;226.8;4.0;Automatic;Sedan;green;4012227
BMW;X7_M;2016;107432.0;3.5;227.5;4.0;Automatic;SUV;blue;5239455
BMW;X5;2018;146984.0;1.7;112.2;4.0;Manual;SUV;green;3848848
BMW;X3_M;2012;33395.0;3.3;217.8;4.0;Automatic;SUV;white;4061320
BMW;5 Series;2022;220081.0;3.1;204.6;2.0;Automatic;Sedan;white;3961246
BMW;X3;2022;220141.0;1.2;79.2;2.0;Automatic;SUV;white;4377044
BMW;3 Series_M;2012;35406.0;3.1;207.7;4.0;Automatic;Sedan;red;3486582
BMW;X3;2019;157219.0;1.9;127.3;3.0;Manual;SUV;red;4157768
BMW;7 Series_M;2013;56189.0;3.0;195.0;4.0;Automatic;Sedan;blue;3588156
BMW;X5_M;2011;18209.0;3.6;230.4;4.0;Automatic;SUV;red;3827038
BMW;3 Series_M;2018;144688.0;3.1;204.6;3.0;Automatic;Sedan;green;4700832
BMW;3 Series;2018;139176.0;2.4;158.4;3.0;Automatic;Sedan;red;3365690
BMW;X3;2022;213464.0;2.8;179.2;2.0;Manual;SUV;white;4971400
BMW;3 Series_M;2014;72879.0;3.5;231.0;4.0;Automatic;Sedan;red;4048478
BMW;7 Series;2019;164043.0;2.2;138.6;4.0;Automatic;Sedan;green;3287898
BMW;3 Series_M;2012;35939.0;3.4;221.0;4.0;Automatic;Sedan;green;3578502
BMW;3 Series;2010;5000.0;3.2;201.6;4.0;Automatic;Sedan;white;2472389
BMW;7 Series;2021;200312.0;2.3;149.5;2.0;Manual;Sedan;black;3557215
BMW;X5;2015;92649.0;2.8;179.2;4.0;Automatic;SUV;green;3587399
BMW;5 Series;2013;53446.0;2.6;169.0;4.0;Manual;Sedan;white;2772262
BMW;X7_M;2010;5000.0;3.4;221.0;;Automatic;SUV;green;3413887
BMW;5 Series;2018;139533.0;3.1;195.3;4.0;Manual;Sedan;black;3501016
BMW;3 Series_M;2015;88602.0;3.4;214.2;4.0;Automatic;Sedan;white;4125911
BMW;X3_M;2018;138686.0;3.3;211.2;4.0;Automatic;SUV;red;5832015
BMW;5 Series;2019;155939.0;2.7;180.9;3.0;Automatic;Sedan;blue;3608888
BMW;X7;2012;35078.0;2.0;128.0;4.0;Automatic;SUV;green;2889485
BMW;7 Series_M;2013;53179.0;3.2;208.0;4.0;Automatic;Sedan;blue;3669200
BMW;5 Series;2015;92974.0;3.0;201.0;4.0;Automatic;Sedan;green;3122223
BMW;5 Series;2022;228931.0;2.0;132.0;2.0;Automatic;Sedan;black;3560265
BMW;X7;2022;214623.0;2.5;160.0;3.0;Automatic;SUV;red;4839388
BMW;3 Series_M;2018;142458.0;3.4;217.6;4.0;Manual;Sedan;red;4822241
BMW;5 Series;2020;175678.0;2.4;153.6;2.0;Manual;Sedan;black;3603794
BMW;X5_M;2018;145055.0;3.0;201.0;3.0;Manual;SUV;white;5658901
BMW;5 Series_M;2016;107777.0;3.3;207.9;4.0;Manual;Sedan;blue;4272769
BMW;5 Series;2012;36460.0;1.8;117.0;4.0;Manual;Sedan;blue;2365071
BMW;7 Series_M;2012;34172.0;3.3;211.2;4.0;Manual;Sedan;red;3461149
BMW;X5;2012;35606.0;3.2;208.0;4.0;Automatic;SUV;red;3225964
BMW;X7_M;2010;5000.0;3.4;224.4;4.0;Automatic;SUV;green;3450025
BMW;X7_M;2015;85961.0;2.9;188.5;4.0;Manual;SUV;black;4862360
BMW;5 Series;2015;91163.0;3.2;204.8;4.0;Automatic;Sedan;white;3155297
BMW;7 Series_M;2017;124274.0;3.6;234.0;4.0;Automatic;Sedan;white;4696433
BMW;5 Series_M;2010;5000.0;3.1;207.7;4.0;Automatic;Sedan;black;2997906
BMW;7 Series;2013;52488.0;;123.5;4.0;Automatic;Sedan;red;2501845
BMW;X3_M;2013;54166.0;3.3;221.1;4.0;Automatic;SUV;black;4372356
BMW;3 Series;2019;157947.0;2.1;134.4;3.0;Manual;Sedan;green;3284666
BMW;7 Series;2016;109102.0;2.3;154.1;4.0;Automatic;Sedan;green;3065543
BMW;7 Series_M;2018;145894.0;3.1;195.3;3.0;Automatic;Sedan;white;4631675
BMW;X3;2017;126344.0;3.1;195.3;4.0;Automatic;SUV;red;4115353
BMW;X5_M;2019;167034.0;3.7;233.1;4.0;Automatic;SUV;green;6163525
BMW;X5;2017;125863.0;2.6;171.6;3.0;Automatic;SUV;green;3970540
BMW;X5;2019;162002.0;1.9;121.6;3.0;Automatic;SUV;blue;4017900
BMW;3 Series;2014;71328.0;2.1;140.7;4.0;Automatic;Sedan;white;2753916
BMW;X3_M;2010;5000.0;3.4;227.8;4.0;Automatic;SUV;red;3483413
BMW;X7;2020;193103.0;1.9;123.5;;Manual;SUV;black;4122367
BMW;7 Series_M;2021;203781.0;3.5;220.5;2.0;Automatic;Sedan;red;5339361
BMW;X7_M;2012;36266.0;2.9;188.5;4.0;Manual;SUV;green;3958476
BMW;5 Series_M;2018;142897.0;3.5;227.5;3.0;Automatic;Sedan;black;4823837
BMW;3 Series;2022;220719.0;1.0;63.0;3.0;Automatic;Sedan;white;3265809
BMW;X3_M;2022;211495.0;3.3;214.5;3.0;Automatic;SUV;black;7009480
BMW;X7_M;2013;53804.0;3.2;208.0;4.0;Manual;SUV;blue;4328802
BMW;X7;2021;193802.0;2.6;163.8;3.0;Automatic;SUV;red;4735047
BMW;X3_M;2014;67669.0;3.4;217.6;4.0;Automatic;SUV;green;4661486
BMW;7 Series;2021;194036.0;2.8;187.6;2.0;Automatic;Sedan;white;3838333
BMW;3 Series;2016;104215.0;3.5;224.0;4.0;Automatic;Sedan;white;3442366
BMW;X7_M;2019;169382.0;3.2;204.8;4.0;Manual;SUV;red;5958702
BMW;X5_M;2011;18425.0;3.3;221.1;;Automatic;SUV;red;3767089
BMW;5 Series;2011;18577.0;2.3;147.2;4.0;Automatic;Sedan;red;2362997
BMW;7 Series_M;2012;34577.0;3.5;227.5;;Automatic;Sedan;blue;3586678
BMW;X5_M;2013;54921.0;3.4;227.8;4.0;Automatic;SUV;black;4389491
BMW;5 Series_M;2013;52487.0;2.9;185.6;4.0;Automatic;Sedan;white;3597759
BMW;7 Series;2014;73960.0;2.7;180.9;4.0;Automatic;Sedan;green;2871003
BMW;X3;2017;123656.0;2.6;174.2;4.0;Manual;SUV;white;4006797
BMW;3 Series_M;2021;204387.0;3.1;201.5;3.0;Automatic;Sedan;white;5266256
BMW;7 Series;2022;217033.0;2.5;162.5;2.0;Automatic;Sedan;green;3812300
BMW;5 Series_M;2012;36239.0;3.4;224.4;4.0;Manual;Sedan;green;3604072
BMW;7 Series;2012;36966.0;2.7;172.8;4.0;Automatic;Sedan;white;2696711
BMW;7 Series;2020;175805.0;2.7;180.9;2.0;Manual;Sedan;green;3734628
BMW;X3;2021;;2.6;166.4;2.0;Automatic;SUV;black;4725157
BMW;X3_M;2013;54009.0;3.4;214.2;;Automatic;SUV;green;4345023
BMW;X5;2016;108606.0;2.8;179.2;4.0;Automatic;SUV;red;3873730
BMW;7 Series_M;2019;169237.0;3.4;214.2;3.0;Automatic;Sedan;black;4874692
BMW;3 Series;2022;214925.0;1.9;121.6;3.0;Automatic;Sedan;green;3603291
BMW;X5;2019;157035.0;2.3;151.8;3.0;Automatic;SUV;blue;4277677
BMW;X5;2021;195438.0;2.4;156.0;3.0;Manual;SUV;red;4672669
BMW;3 Series_M;2016;;3.5;231.0;4.0;Automatic;Sedan;green;4466116
BMW;X3;2017;123888.0;2.2;147.4;3.0;Automatic;SUV;white;3827280
BMW;X7_M;2016;101954.0;3.0;198.0;4.0;Automatic;SUV;white;5160553
BMW;X5_M;2011;17911.0;3.0;195.0;4.0;Automatic;SUV;black;3711073
BMW;3 Series_M;2012;35588.0;3.2;214.4;4.0;Manual;Sedan;black;3559285
BMW;X3;2021;205530.0;1.9;121.6;3.0;Automatic;SUV;black;4345525
BMW;7 Series_M;2017;119286.0;3.3;211.2;4.0;Automatic;Sedan;white;4582881
BMW;X5;2017;121007.0;2.9;185.6;4.0;Automatic;SUV;blue;4065450
BMW;X3;2019;158112.0;1.8;113.4;4.0;Automatic;SUV;blue;4045335
BMW;X7_M;2017;122223.0;3.4;221.0;3.0;Automatic;SUV;white;5603464
BMW;X7;2017;121854.0;2.3;144.9;4.0;Automatic;SUV;black;3902032
BMW;7 Series_M;2012;35198.0;3.4;224.4;4.0;Automatic;Sedan;black;3589114
BMW;X7;2017;126916.0;1.9;123.5;3.0;Automatic;SUV;black;3689377
BMW;X3;2017;131169.0;1.9;125.4;4.0;Manual;SUV;green;3705282
BMW;7 Series;2022;221082.0;2.4;158.4;3.0;Automatic;Sedan;red;3751571
BMW;X3_M;2012;35695.0;3.4;221.0;4.0;Automatic;SUV;black;4054150
BMW;X7;2014;71278.0;2.8;176.4;4.0;Automatic;SUV;blue;3431136
BMW;3 Series;2013;52021.0;2.2;140.8;4.0;Automatic;Sedan;white;2677004
BMW;X5;2019;162639.0;2.8;176.4;3.0;Manual;SUV;white;4378084
BMW;3 Series;2021;194662.0;2.7;180.9;3.0;Automatic;Sedan;red;3818710
BMW;5 Series;2022;214701.0;3.4;227.8;2.0;Manual;Sedan;red;4157754
BMW;3 Series_M;2018;150137.0;3.3;214.5;3.0;Manual;Sedan;red;4710794
BMW;X7;2015;88056.0;2.8;184.8;4.0;Manual;SUV;white;3732864
BMW;X7;2017;123148.0;2.2;138.6;3.0;Automatic;SUV;green;3827785
BMW;X3;2020;174217.0;2.8;182.0;3.0;Automatic;SUV;blue;4643290
BMW;7 Series;2015;89383.0;2.3;154.1;4.0;Automatic;Sedan;white;2930830
BMW;5 Series;2017;125593.0;2.6;169.0;3.0;Automatic;Sedan;black;3271125
BMW;7 Series_M;2016;108482.0;3.8;243.2;4.0;Manual;Sedan;blue;4524655
BMW;3 Series_M;2019;166460.0;3.5;234.5;3.0;Automatic;Sedan;blue;5059662
BMW;7 Series;2017;128975.0;2.3;151.8;4.0;Automatic;Sedan;red;3097801
BMW;X5;2017;128241.0;2.4;158.4;4.0;Manual;SUV;black;3871509
BMW;X7;2011;;2.9;194.3;;Automatic;SUV;blue;3053304
BMW;3 Series;2012;36635.0;1.9;123.5;4.0;Automatic;Sedan;blue;2437412
BMW;X7_M;2016;104869.0;3.1;204.6;4.0;Manual;SUV;green;5160487
BMW;5 Series_M;2018;144906.0;3.4;217.6;3.0;Automatic;Sedan;black;4820604
BMW;X3_M;2019;163867.0;3.2;214.4;3.0;Manual;SUV;blue;6024794
BMW;7 Series_M;2010;5000.0;3.2;214.4;4.0;Automatic;Sedan;green;3054309
BMW;X3_M;2018;147256.0;3.2;204.8;4.0;Automatic;SUV;white;5748054
BMW;7 Series_M;2022;217934.0;3.3;214.5;3.0;Automatic;Sedan;green;5553171
BMW;X7_M;2021;188406.0;3.4;221.0;2.0;Manual;SUV;red;6796437
BMW;5 Series_M;2017;124492.0;3.3;211.2;4.0;Manual;Sedan;white;4561790
BMW;3 Series;2018;136537.0;3.0;189.0;3.0;Automatic;Sedan;white;3533248
BMW;3 Series;2015;86201.0;1.1;69.3;4.0;Automatic;Sedan;white;2498712
BMW;X5_M;2022;204781.0;3.2;214.4;2.0;Manual;SUV;blue;7007459
BMW;X3;2018;146561.0;2.6;163.8;4.0;Automatic;SUV;blue;4103544
BMW;3 Series_M;2010;5000.0;3.1;198.4;4.0;Automatic;Sedan;black;2928042
BMW;3 Series;2012;36714.0;1.5;97.5;4.0;Automatic;Sedan;white;2210643
BMW;3 Series;2016;106604.0;2.4;160.8;4.0;Automatic;Sedan;blue;3097341
BMW;3 Series_M;2017;127111.0;3.2;214.4;4.0;Manual;Sedan;white;4586309
BMW;7 Series;2015;87807.0;1.9;121.6;4.0;Automatic;Sedan;black;2754273
BMW;X3;2019;156826.0;2.0;;4.0;Automatic;SUV;blue;4169741
BMW;5 Series_M;2022;209002.0;2.9;194.3;3.0;Manual;Sedan;blue;5577276
BMW;X7_M;2013;54004.0;3.6;241.2;4.0;Automatic;SUV;blue;4482559
BMW;5 Series_M;2019;153819.0;3.5;220.5;3.0;Automatic;Sedan;green;5048032
BMW;3 Series_M;2013;52916.0;3.2;201.6;4.0;Automatic;Sedan;green;3656301
BMW;3 Series_M;2015;88232.0;3.5;220.5;4.0;Automatic;Sedan;black;4153884
BMW;X3;2010;5000.0;2.2;145.2;4.0;Manual;SUV;white;2520258
BMW;3 Series_M;2016;104514.0;3.2;214.4;;Automatic;Sedan;red;4425562
BMW;X3_M;2018;139703.0;3.6;230.4;3.0;Manual;SUV;green;5886903
BMW;5 Series;2019;160318.0;2.2;145.2;4.0;Manual;Sedan;blue;3364044
BMW;7 Series_M;2020;180417.0;3.2;204.8;3.0;Automatic;Sedan;blue;5157744
BMW;X7_M;2020;179553.0;3.3;207.9;3.0;Automatic;SUV;blue;6376101
BMW;X5_M;2020;174902.0;3.5;224.0;2.0;Manual;SUV;black;6423185
BMW;X5_M;2010;5000.0;3.1;204.6;4.0;Automatic;SUV;blue;3363724
BMW;X7_M;2015;92104.0;3.2;211.2;4.0;Manual;SUV;white;4895590
BMW;X7_M;2022;204406.0;3.2;211.2;3.0;Automatic;SUV;white;7071814
BMW;5 Series_M;2014;70786.0;3.4;217.6;4.0;Automatic;Sedan;black;3913066
BMW;7 Series_M;2011;18783.0;3.1;198.4;4.0;Manual;Sedan;white;3239999
BMW;7 Series_M;2013;53531.0;3.4;224.4;4.0;Manual;Sedan;black;3738551
BMW;3 Series_M;2018;140183.0;3.3;207.9;3.0;Manual;Sedan;green;4746835
BMW;7 Series_M;2019;161752.0;3.2;214.4;3.0;Automatic;Sedan;blue;4995186
BMW;X7;2014;71180.0;2.9;188.5;4.0;Automatic;SUV;black;3499366
BMW;5 Series;2011;18356.0;1.6;102.4;4.0;Automatic;Sedan;white;2125198
BMW;X5;2010;5000.0;3.7;240.5;4.0;Manual;SUV;green;3065812
BMW;3 Series;2021;201639.0;2.8;184.8;3.0;Automatic;Sedan;blue;3724380
BMW;X5;2011;18450.0;2.7;175.5;4.0;Manual;SUV;red;2941762
BMW;3 Series;2011;17139.0;3.4;;4.0;Manual;Sedan;white;2797169
BMW;X7_M;2019;164783.0;3.0;192.0;3.0;Automatic;SUV;white;5925672
BMW;7 Series_M;2018;140612.0;3.5;234.5;4.0;Automatic;Sedan;red;4861923
BMW;X3_M;2018;148780.0;3.4;224.4;4.0;Manual;SUV;red;5822793
BMW;X7_M;2013;53181.0;;201.5;4.0;Automatic;SUV;black;4239142
BMW;X7_M;2013;54018.0;3.9;261.3;4.0;Automatic;SUV;blue;4568884
BMW;X3_M;2021;;3.3;211.2;2.0;Manual;SUV;white;6652757
BMW;X5;2018;147494.0;2.3;151.8;4.0;Automatic;SUV;white;4033982
BMW;X5_M;2014;74373.0;3.6;234.0;4.0;Automatic;SUV;black;4745979
BMW;X3;2022;210730.0;2.3;144.9;3.0;Automatic;SUV;black;4763205
BMW;5 Series_M;2022;217727.0;3.5;224.0;3.0;Automatic;Sedan;white;5593594
BMW;3 Series;2021;;2.6;169.0;2.0;Automatic;Sedan;red;3665748
BMW;7 Series_M;2018;150234.0;3.1;207.7;3.0;Automatic;Sedan;red;4634120
BMW;X7_M;2016;107803.0;;224.4;4.0;Automatic;SUV;green;5303685
BMW;X3_M;2014;70364.0;3.0;189.0;4.0;Automatic;SUV;white;4532999
BMW;3 Series;2012;36842.0;3.1;201.5;4.0;Automatic;Sedan;black;2834644
BMW;X3;2013;54176.0;2.4;151.2;4.0;Manual;SUV;black;3110123
BMW;7 Series_M;2020;178519.0;3.3;221.1;3.0;Automatic;Sedan;blue;5209464
BMW;X7_M;2018;144784.0;3.1;201.5;3.0;Manual;SUV;blue;5732101
BMW;X5_M;2015;85609.0;3.3;214.5;4.0;Manual;SUV;red;4917247
BMW;X7_M;2010;5000.0;3.4;217.6;4.0;Automatic;SUV;green;3461911
BMW;3 Series_M;2018;148042.0;3.4;227.8;4.0;Automatic;Sedan;white;4846536
BMW;X5;2018;146507.0;2.6;174.2;3.0;Automatic;SUV;black;4164228
BMW;X3;2022;217308.0;2.0;;2.0;Automatic;SUV;white;4584224
BMW;3 Series;2013;52533.0;2.5;162.5;4.0;Automatic;Sedan;white;2723102
BMW;7 Series;2015;93958.0;1.9;119.7;4.0;Automatic;Sedan;red;2672001
BMW;X3;2015;89258.0;2.3;147.2;4.0;Automatic;SUV;white;3439810
BMW;7 Series_M;2020;175833.0;3.2;204.8;2.0;Automatic;Sedan;red;5131209
BMW;X5_M;2015;90201.0;3.2;211.2;4.0;Automatic;SUV;green;4944434
BMW;X5;2012;36272.0;1.6;107.2;4.0;Automatic;SUV;blue;2737096
BMW;X7_M;2022;215556.0;3.3;217.8;2.0;Automatic;SUV;red;6991876
BMW;X3;2018;;2.3;147.2;4.0;Automatic;SUV;white;3881842
BMW;X3_M;2019;163961.0;2.8;176.4;3.0;Automatic;SUV;blue;5841086
BMW;X3_M;2014;73057.0;3.6;226.8;4.0;Automatic;SUV;black;4686986
BMW;3 Series;2020;179125.0;2.0;134.0;3.0;Manual;Sedan;blue;3385305
BMW;X3;2020;188091.0;2.4;156.0;3.0;Automatic;SUV;blue;4395324
BMW;3 Series_M;2020;171119.0;3.5;227.5;2.0;Manual;Sedan;black;5314167
BMW;X7;2016;103435.0;3.4;217.6;4.0;Automatic;SUV;black;4102984
BMW;7 Series;2016;106772.0;2.5;165.0;4.0;Manual;Sedan;white;3141974
BMW;5 Series_M;2020;183477.0;3.1;198.4;2.0;Automatic;Sedan;green;5070552
BMW;X3_M;2021;201052.0;3.0;195.0;3.0;Automatic;SUV;white;6544988
BMW;7 Series;2017;123098.0;2.2;143.0;3.0;Automatic;Sedan;white;3172678
BMW;7 Series;2018;146187.0;2.5;167.5;3.0;Automatic;Sedan;blue;3317428
BMW;7 Series_M;2017;116728.0;3.6;226.8;4.0;Automatic;Sedan;red;4678557
BMW;5 Series;2021;202317.0;3.1;195.3;3.0;Automatic;Sedan;white;3779836
BMW;X7;2011;18485.0;1.9;123.5;4.0;Automatic;SUV;green;2599260
BMW;X5;2013;53472.0;2.5;157.5;4.0;Manual;SUV;white;3212603
BMW;5 Series_M;2018;144552.0;3.2;214.4;4.0;Automatic;Sedan;black;4808129
BMW;5 Series;2018;147960.0;2.7;180.9;3.0;Manual;Sedan;white;3368561
BMW;X5;2018;149463.0;2.9;191.4;4.0;Manual;SUV;blue;4194676
BMW;X3;2021;207416.0;1.6;105.6;2.0;Automatic;SUV;white;4241587
BMW;5 Series_M;2019;163377.0;;220.5;4.0;Automatic;Sedan;black;5030263
BMW;7 Series;2021;200797.0;3.3;217.8;3.0;Automatic;Sedan;red;3968606
BMW;7 Series_M;2016;111222.0;3.1;195.3;4.0;Automatic;Sedan;white;4265765
BMW;5 Series;2016;110229.0;1.9;123.5;4.0;Automatic;Sedan;black;2824502
BMW;X5;2012;35463.0;2.9;185.6;4.0;Automatic;SUV;green;3185677
BMW;X7;2014;74752.0;2.7;175.5;4.0;Automatic;SUV;white;3422920
BMW;X3;2013;53202.0;1.7;107.1;4.0;Automatic;SUV;red;2918617
BMW;5 Series;2018;136639.0;2.5;160.0;4.0;Manual;Sedan;blue;3417207
BMW;X3;2014;70217.0;2.5;162.5;4.0;Automatic;SUV;white;3409581
BMW;7 Series;2010;5000.0;3.0;201.0;4.0;Automatic;Sedan;green;2530756
BMW;X7;2015;90360.0;2.9;188.5;4.0;Manual;SUV;black;3730691
BMW;5 Series;2018;152499.0;3.2;204.8;4.0;Manual;Sedan;green;3419201
BMW;X3_M;2018;141217.0;3.1;198.4;4.0;Automatic;SUV;black;5725460
BMW;X7;2019;172366.0;1.8;113.4;4.0;Automatic;SUV;white;3905784
BMW;X3_M;2022;210159.0;3.5;231.0;3.0;Automatic;SUV;red;7074656
BMW;X5_M;2012;35607.0;3.0;201.0;4.0;Manual;SUV;red;3996361
BMW;X3;2011;18237.0;2.6;171.6;4.0;Automatic;SUV;white;2851428
BMW;X3_M;2012;35555.0;3.1;207.7;4.0;Manual;SUV;red;4043783
BMW;X3_M;2016;112167.0;3.5;;4.0;Automatic;SUV;green;5248095
BMW;5 Series_M;2012;36821.0;3.3;217.8;4.0;Automatic;Sedan;red;3527220
BMW;X3;2012;35660.0;2.7;178.2;4.0;Automatic;SUV;red;3089586
BMW;7 Series_M;2017;124741.0;3.8;239.4;3.0;Automatic;Sedan;green;4689388
BMW;5 Series;2013;54667.0;2.1;134.4;4.0;Automatic;Sedan;red;2536911
BMW;X5;2020;174768.0;2.5;157.5;3.0;Manual;SUV;white;4453206
BMW;X3_M;2014;69811.0;3.5;227.5;;Automatic;SUV;green;4714161
BMW;3 Series;2022;221073.0;3.1;195.3;3.0;Automatic;Sedan;white;3939596
BMW;3 Series;2020;179692.0;2.5;162.5;2.0;Manual;Sedan;blue;3586054
BMW;3 Series;2011;18730.0;1.6;107.2;4.0;Automatic;Sedan;white;2224622
BMW;3 Series_M;2012;36473.0;3.5;227.5;4.0;Automatic;Sedan;black;3553250
BMW;X3;2011;18466.0;2.4;158.4;4.0;Manual;SUV;blue;2780726
BMW;X3;2017;129371.0;3.2;;3.0;Manual;SUV;white;4195577
BMW;3 Series;2022;215634.0;2.6;171.6;3.0;Automatic;Sedan;blue;3827309
BMW;X3;2022;211973.0;2.4;160.8;2.0;Manual;SUV;red;4815938
BMW;3 Series_M;2014;74482.0;3.2;214.4;4.0;Automatic;Sedan;red;3870245
BMW;3 Series;2019;167488.0;2.9;188.5;3.0;Automatic;Sedan;white;3564008
BMW;7 Series;2018;140812.0;3.8;250.8;4.0;Manual;Sedan;green;3829488
BMW;7 Series_M;2015;88213.0;3.4;224.4;4.0;Automatic;Sedan;blue;4167694
BMW;3 Series;2010;5000.0;2.0;126.0;4.0;Manual;Sedan;red;2113066
BMW;X3_M;2018;145132.0;3.3;217.8;4.0;Manual;SUV;blue;5809217
